83	-1	2	0	2	1	-1	-4	-2	2	-32	2	-2	-2	-4	0	1	-4	-1	-4	-3	-5	1	-5	6	0	-4	1	0	-9	-3	-11	3	4	-3	-3	-5	-1	4	2	0	2	-4	0	-2	-2	-1	-1	11	2	3	0	-26	-2	2	4	-1	-1	-1	3	-1	-1	3	0	2	-1	-1	-1	-1	0	-2	4	1	-3	2	14	124	48	116	58	4	5	2	0	-12	3	-1	-1	-3	-5	-3	-22	-6	3	-3	11	1	3	-4	-4	-6	3	-5	25	1	1	1	2	-2	-5	-1	-4	0	-9	4	-1	-3	1	-13	3	3	0	-2	3	4	0	0	-5	-35	-1	-4	-8	-30	-4	1	-11	2	4	0	-4	-4	0	3	-2	-1	-6	2	-3	-1	-2	-1	1	3	2	-4	1	-9	-2	0	2	0	-1	-4	-1	4	0	-2	-2	-4	1	-4	-2	16	0	-2	-3	-2	-3	-5	-1	0	1	0	0	3	-2	-2	-2	-4	-4	0	-1	-1	0	-2	-2	4	0	-2	-1	-3	1	1	-1	13	0	4	-5	2	-5	-2	6	-1	-1	-2	-42	26	0	1	-3	-1	0	3	-2	-3	-2	-9	-1	1	8	2	-35	0	0	0	-1	-7	-1	63	1	0	0	45	-1	-3	-5	42	3	1	-1	2	-1	-5	0	-3	-2	0	
85	-1	-2	0	-1	1	-3	-6	-2	-3	-5	0	1	1	-2	-4	-2	-1	-2	-22	-3	-3	-2	2	4	0	-3	0	21	6	-6	-1	1	1	2	-1	4	-3	-5	-1	-3	-3	-4	0	-5	-21	-4	-3	-2	-2	-2	-2	-2	-1	-2	0	-8	0	-1	3	8	-2	6	-18	-5	-56	-1	-2	-3	0	-1	-1	-1	-14	1	50	21	16	40	1	-2	2	-3	0	0	1	0	2	-3	-19	-7	-2	-3	4	1	-2	0	-2	-2	-3	3	-2	0	-18	-1	1	3	-3	31	-2	-4	-6	1	0	0	2	0	25	-1	-1	0	2	1	0	-2	-1	-1	4	0	-3	-5	-30	-18	2	-1	-1	-1	-3	-1	-4	-2	33	-4	1	-3	-46	-1	-5	-3	51	3	-4	-2	-2	1	-4	0	1	-6	0	-3	-2	-5	1	-3	-1	39	-24	-6	1	0	0	-2	-4	1	-2	-5	-9	0	2	0	0	1	0	1	-24	-1	-4	3	0	2	1	-2	-1	1	-1	-1	-4	-3	-2	-1	5	0	-3	1	24	1	0	-5	-2	2	1	-4	-5	2	0	0	-1	-3	9	-4	-2	73	0	-4	-1	36	0	-3	1	38	-2	0	-4	4	-2	-4	-1	0	-4	2	-4	-23	-3	-1	-1	-1	-1	-1	3	-2	0	1	0	-1	2	-4	
87	1	-4	0	-2	-3	0	18	-1	0	0	1	-2	-8	0	-2	2	-1	4	2	-3	1	0	-6	-3	1	4	-2	1	0	4	9	0	-22	-3	-2	-2	0	-1	-1	-3	-2	-5	-4	-3	-46	7	-47	0	-1	0	-2	1	2	-3	0	-3	-2	0	-18	-1	0	0	-4	1	43	-1	0	-40	-4	-1	1	-2	-43	0	2	0	56	0	-1	0	1	-2	-2	-2	-12	1	-2	3	2	3	-4	4	4	-1	-4	2	-2	-2	1	39	3	-2	9	-1	-3	-1	-2	-3	-3	0	-42	-3	2	-2	1	0	7	-1	3	-1	3	0	1	1	5	-1	1	2	-2	1	1	0	1	-1	-37	0	3	7	-1	10	7	-3	-1	-2	3	-8	-5	-3	-2	-4	0	2	3	1	4	-1	-2	1	1	-4	-2	-1	0	-2	0	2	-3	40	0	-1	-1	4	1	1	-2	0	-5	2	-3	-1	1	-4	-1	2	1	0	1	-4	1	-3	-7	-2	-3	1	-4	0	-2	-3	3	1	2	3	-1	9	-1	-2	-1	-3	-3	-5	-9	-7	0	3	-3	-7	-2	23	12	2	-1	35	3	-3	-5	-1	35	-3	-2	-2	1	-1	1	0	-2	1	-11	8	-5	-1	-1	-43	-12	-2	0	-3	2	-2	1	0	-3	1	-9	-1	-1	7	
89	0	-2	48	-1	-3	-4	-2	7	-5	-1	2	-1	-4	-4	3	-6	13	1	-1	2	0	-1	-5	23	-8	-44	1	1	55	1	-3	-1	-6	9	-1	-2	-2	0	0	2	0	0	2	-2	-2	-5	3	-2	-2	0	52	1	-5	-2	-2	4	4	-1	0	0	2	-1	-2	-1	3	0	-6	3	-4	4	2	0	-1	13	28	22	0	7	0	-1	4	-3	-18	-28	2	-3	-13	0	-4	-5	-2	-3	2	9	-2	-2	-2	11	0	45	0	-38	-4	0	2	-1	0	-2	-1	-5	-21	0	-1	0	-5	-1	1	4	3	-21	-3	-2	2	-31	-2	-5	-4	2	6	0	46	-4	10	-3	3	1	2	-3	-2	-5	-4	1	-2	2	-14	-1	1	-3	-5	2	-2	-5	0	4	-1	0	5	-66	-2	-15	-2	-1	0	-29	1	0	0	-1	-1	-2	0	-6	2	-3	-2	-4	-3	0	-1	2	0	3	0	8	4	-14	-14	-3	-1	-1	-2	-2	-1	3	1	-1	0	-3	-1	29	-5	-2	-4	2	4	12	-3	0	0	4	1	0	-1	-3	-3	45	7	-2	2	-5	-4	0	0	-4	-4	-1	-7	-1	-1	4	7	0	-3	2	-9	-1	-4	-2	-4	-1	2	-3	-4	0	1	8	2	-3	0	1	-3	-3	0	-4	1	-3	
91	0	-6	-1	-2	-20	1	4	3	-3	-2	-4	-3	-1	8	-3	-2	-1	2	-14	-2	-9	-1	3	0	-2	0	1	-14	-4	-1	4	-2	-3	2	0	-3	-1	-1	2	-2	-1	-5	0	-3	-2	1	-2	-7	-17	-2	1	-2	-5	-45	-2	3	3	-1	3	-3	0	1	-1	-15	10	-1	-2	-38	-18	-4	-2	-10	0	-1	-4	44	0	0	-1	-4	3	2	-3	3	0	-19	-2	-3	-4	-3	28	-9	1	-1	-2	-3	-4	2	-1	-2	4	-2	-2	-2	-26	1	7	0	1	-1	-5	-13	5	1	5	-1	-2	-4	-3	-4	-2	1	0	0	-19	0	-3	-2	1	2	3	0	-29	-6	-1	-6	0	30	-2	11	-2	-1	-1	3	-1	-4	-3	-2	-1	0	-5	0	2	1	-2	0	1	3	-1	-2	-4	-3	0	0	-4	4	1	-2	-2	18	0	0	-2	0	-5	4	-3	-22	0	0	-2	1	-2	1	3	8	6	-1	0	-1	-3	-1	-2	3	-4	3	83	-2	1	2	-5	31	2	31	-11	0	0	-2	1	-3	0	0	3	-4	-1	2	3	-24	0	-4	2	-3	-2	0	-2	5	-3	-1	-1	16	3	-1	-15	-7	0	-3	-3	-2	4	-1	1	9	0	2	-2	-4	0	0	-2	-5	24	0	-2	-1	-3	2	
93	2	0	4	2	-5	-2	0	-4	22	-10	-3	2	1	-3	-1	-3	1	-3	-4	0	-2	2	0	-3	19	-4	0	1	-2	-1	3	-2	1	-3	-6	2	-3	1	-3	-3	0	-18	-6	2	-12	-1	0	4	0	-2	-5	1	-1	-1	1	0	-3	-6	0	0	-3	1	-10	-3	-3	-2	-3	1	0	6	-5	-5	-3	0	-1	3	0	0	-2	0	-4	-4	-3	-1	10	-1	-1	0	0	-1	-2	-4	12	19	-1	0	-1	1	3	0	-4	-2	-5	-4	-2	-5	-4	-3	-24	-5	1	-2	1	-7	-4	-4	39	-4	-77	52	-3	2	-2	4	38	-3	-3	2	4	0	-1	2	2	0	3	-3	-4	-2	6	-22	1	-3	-85	-16	0	-3	-1	-8	3	0	1	3	0	-38	-1	5	-8	-40	-2	4	-3	15	4	2	-1	2	-3	-3	19	0	-2	-26	1	-2	-1	-2	-11	0	3	-1	-6	-5	0	1	-1	0	-1	0	4	0	1	-3	0	0	0	-4	-1	0	-6	-4	-1	0	-4	13	1	0	0	-1	11	-2	0	3	4	29	-11	4	-2	-8	2	-1	-1	-1	-2	1	1	3	-1	-3	-3	1	-4	-1	8	-1	1	0	-16	-4	-4	-1	-1	1	0	-1	-2	2	-2	-6	-2	-1	0	1	0	1	13	4	
95	-1	0	1	-3	-2	-1	-5	0	-1	-2	-3	-4	-1	-7	2	-1	2	-1	-2	-4	2	-4	-4	-2	-2	-3	-3	-2	-4	-3	-2	0	0	1	-3	2	-5	-1	0	1	-2	39	1	0	-1	-5	3	-2	-7	6	-3	1	-3	-1	0	-1	0	3	-7	-2	-2	-1	-2	-2	2	0	-4	1	8	-23	-1	0	-1	-4	-1	0	-1	-5	3	-1	-2	2	5	-4	-1	-3	1	-1	-3	-5	1	-2	1	2	1	-10	-3	0	-1	0	-1	-2	-1	-3	-2	0	-2	0	-1	1	3	-3	6	2	-2	-2	1	-5	-1	-6	-2	0	-34	2	-1	-1	-7	1	-2	1	2	-2	-39	-3	1	-2	-5	1	-1	-40	-30	4	0	-5	-18	26	6	-2	1	0	-3	-3	-2	-6	7	-1	2	-4	-3	-5	0	-4	-3	-2	-4	0	-1	-3	0	-1	1	-4	-2	1	1	-6	9	-2	0	-4	-1	-4	-1	-1	-1	-4	-1	-1	-5	2	2	2	0	-40	-1	0	-4	-5	1	1	0	2	-1	-2	-3	-2	-3	-3	-3	3	-4	0	-6	-1	-3	-3	-5	24	-2	1	16	0	-1	-6	-1	21	1	0	-1	2	-3	4	-3	-1	0	-5	-16	-2	6	0	3	-5	-1	1	3	-46	-2	7	-3	3	-1	-2	3	0	-3	-27	
97	2	-2	0	-3	-1	-7	-13	-3	-1	-2	1	1	1	-2	-53	4	48	2	-7	60	-2	-11	-10	-1	2	-5	1	2	1	-2	-2	1	22	-4	2	-2	-1	4	-1	0	-1	0	-2	1	-3	2	4	-8	1	12	1	0	-6	-2	0	-2	1	-1	-5	-2	-2	17	0	0	-1	-1	1	-1	11	-3	1	3	1	-2	2	-4	4	2	-2	0	2	-4	-1	-1	0	0	-2	-2	-4	-1	4	0	-4	-21	-26	-3	2	-3	0	-2	1	-5	-1	-1	0	-1	19	-3	-1	0	2	-1	-2	-4	-3	1	3	1	1	-5	-1	-2	-4	-3	-6	-2	-1	-1	-2	-10	0	-3	0	1	-1	7	1	-2	-1	-5	-5	-4	-1	1	-2	-2	1	-1	-1	-2	-1	2	0	1	-1	-14	2	-41	-2	-2	-1	2	-3	-9	-2	15	-2	2	0	-10	3	-2	-21	6	-1	-14	-1	-1	1	2	-1	-5	1	-4	2	0	-5	-4	2	-4	1	-20	-1	-5	-4	-3	-2	-4	2	-2	-1	3	-11	-4	0	-2	2	2	-6	-2	-89	1	-2	19	-17	-3	-4	-1	-7	-5	2	-6	-2	1	3	24	-2	-2	-1	-2	-2	-4	32	-2	-3	2	0	-51	-3	2	-1	16	-3	-3	0	2	-2	-3	-4	1	-3	-3	-1	-2	-1	18	
99	0	-2	-2	17	-4	-1	-14	-3	3	20	-3	3	1	-3	-2	2	-5	-6	-3	-5	2	1	13	0	2	-1	-14	1	-1	-1	1	-14	-2	3	-1	-2	97	0	-1	2	8	-6	1	44	1	-26	-2	1	1	-1	-6	-8	2	7	-9	-5	-2	-3	-22	1	-4	7	-6	2	-1	0	0	0	-14	1	-1	-2	0	1	-3	-1	6	0	10	-1	-1	-1	1	-3	19	-3	-2	-2	16	-3	-13	0	0	-3	1	-4	-1	7	1	1	-2	-1	17	0	3	-13	-1	0	-2	-1	-3	3	2	-27	4	3	-8	-1	0	0	-3	-5	19	-2	-1	1	1	-2	3	-2	-1	-34	-21	3	-42	-15	-5	-3	43	-9	-16	-1	-1	-4	0	-1	-1	-2	-1	-1	-5	5	-54	0	-4	24	1	1	-1	0	0	-3	-1	-3	-1	-1	-3	-1	3	2	-1	49	-1	-5	-1	0	-1	-3	-5	4	0	-4	1	29	-1	-2	-2	1	-40	-2	5	-2	0	2	-2	6	2	3	40	0	1	-20	1	2	1	-1	-3	-4	-3	1	-4	-3	-2	-2	-4	2	1	1	-3	8	-3	2	3	11	4	-3	-41	1	-1	-1	-6	-2	0	1	-3	3	-52	-2	-1	-2	-34	-5	-3	-4	0	2	-3	0	0	-2	-2	9	2	-3	-1	18	
101	0	1	1	-4	-1	-3	-3	-2	-5	-1	-2	1	1	3	-3	3	2	-1	1	-3	-1	-1	-5	-2	-1	2	11	-1	-20	3	-3	2	21	0	1	-1	-2	-2	1	-3	-1	1	0	3	-4	-2	2	3	3	0	0	-5	-6	28	-6	-3	0	43	-9	-1	-1	5	0	-2	0	0	-9	62	-3	-7	-2	-23	-29	-3	-2	3	11	1	-4	0	14	-1	-3	1	-3	-2	-3	-3	2	2	-3	1	-16	-2	-5	-6	-3	0	0	3	-1	11	-3	-3	0	-5	-3	0	-5	3	0	-2	-5	4	-3	-1	-1	-4	-14	-1	35	-3	1	-3	1	-2	0	1	-2	10	-2	0	60	1	3	0	2	3	1	1	0	0	-4	-3	-7	-14	0	-2	1	0	-7	-1	4	-1	0	-1	2	3	-1	0	11	2	0	2	0	-7	-29	-2	-2	-2	-3	0	3	0	-11	-2	-1	0	-8	3	17	-3	-3	-2	-2	6	3	5	0	-6	0	1	-1	2	-3	-1	-1	0	0	3	-3	1	-3	-2	-1	1	-4	-6	1	-2	1	-1	-6	1	-3	1	2	-3	0	1	-1	-2	2	-31	-1	-2	-1	-1	0	1	17	-1	-18	-1	-5	-5	-5	0	-29	-1	-7	-3	1	1	-2	-2	1	-2	-4	0	-1	-3	7	-4	0	4	
103	-5	-4	0	-3	-4	2	-1	0	3	2	-2	-3	0	-5	0	-2	-4	-1	1	-1	-1	1	-3	-1	1	-3	60	-1	6	-9	-2	-2	-37	-2	-1	-4	-1	-1	-2	0	0	-1	-4	-2	-1	0	-3	-4	-1	0	-1	3	-1	-1	-4	-3	-2	1	1	-5	-8	-1	-3	-4	1	0	1	0	-1	-3	1	-5	-3	0	-1	-5	0	5	-1	0	-3	-1	22	1	1	18	0	-3	13	-2	5	-28	-1	-1	1	16	-2	-4	3	-2	0	0	0	-4	4	0	-1	-4	4	1	-10	-2	-1	0	1	-1	-1	1	0	-2	15	1	-3	0	0	0	-3	0	-1	-2	-1	-2	9	-3	-1	-83	-3	-67	0	-4	-2	1	3	-12	-1	0	2	-1	7	-1	-2	1	2	1	-2	-2	-4	-3	0	-2	0	1	0	-3	4	0	1	-1	-1	-3	-1	-3	-17	-3	-2	-9	-3	-6	0	2	-2	0	18	-4	3	0	0	12	-29	4	-14	-3	1	-1	-3	29	3	2	-4	-2	-1	2	1	-1	-4	-1	3	-1	-2	-1	32	0	-1	0	-3	6	-3	-1	-4	0	19	1	-5	0	11	0	2	-28	5	36	-36	-26	1	-1	1	-1	-4	-2	9	-1	1	-2	12	-1	-1	-2	-1	-2	1	-2	2	-5	-5	-7	-2	0	
105	-2	0	1	-42	2	0	-1	2	-2	-3	3	-1	6	-5	-2	1	-3	-2	-1	5	-4	12	-3	0	1	1	-1	-1	0	-19	0	-2	1	0	0	-2	-3	26	-5	0	-3	1	2	15	-3	-4	0	0	-2	-1	-5	3	1	2	-19	-19	2	0	-3	-2	-1	-3	-1	-3	0	0	-6	-4	-2	-4	-2	47	-2	2	2	1	1	6	2	2	-5	-2	0	1	3	-3	-1	0	-2	-3	-5	2	-4	-3	3	-4	-8	-53	-1	1	2	5	-1	-12	2	1	21	-7	-3	0	14	-2	-3	0	-2	-39	2	1	-15	1	-1	-3	0	-1	-3	-30	0	-2	-13	-2	-2	1	-2	-2	1	1	16	0	3	10	-2	-2	-8	2	0	1	0	0	-1	1	1	-7	2	-1	-3	-1	-2	-5	0	-5	-1	-12	-2	-1	16	-1	6	2	-6	5	2	3	-2	3	0	21	0	0	0	-1	10	2	-3	0	-12	-18	-16	-2	-3	-3	-1	0	-2	0	-3	1	-3	-2	-3	-4	-1	2	-1	0	1	0	-16	1	0	-2	-5	1	0	-2	-1	-1	-2	-5	-12	1	-2	1	2	-1	17	-4	-1	-2	2	0	-2	-4	-3	-2	2	-6	21	-7	-19	0	-1	0	-2	-6	-1	0	0	2	-2	0	-8	1	-1	-4	2	1	
107	-1	-2	-1	0	0	-21	-2	14	0	-2	-1	-2	-29	-1	-1	3	0	-2	1	-4	-1	-2	0	0	0	9	16	0	0	1	-7	-3	-1	-14	-6	2	0	-1	-3	0	11	-1	-2	0	-3	-1	-2	1	-3	-1	2	-2	1	2	0	-2	-1	-10	-3	1	0	0	-1	1	0	-6	-1	-2	-2	-1	-9	8	-1	3	1	5	-1	-1	1	-2	-6	1	-2	-12	-1	19	8	-3	2	1	-5	1	-2	-2	1	-2	4	-47	-3	-2	0	2	0	3	0	1	82	0	-2	2	-18	-24	2	-2	-13	-7	-1	13	2	1	-1	0	-1	-1	-2	-3	-1	-2	-2	-6	1	-2	-1	1	-2	-4	0	-38	90	37	1	-2	2	23	1	-22	-2	0	2	-1	1	-2	-4	0	-3	0	-2	-2	-1	-2	2	5	0	-5	0	2	1	-11	-2	-1	-3	-20	-3	1	0	-1	-2	-5	-5	-3	-2	-38	1	-3	-1	18	-7	-4	-1	-2	0	-2	2	-2	-1	0	-4	1	-2	-1	-3	-2	2	1	-1	18	0	-4	-3	-2	-2	-1	-1	0	-1	-3	3	-1	-4	4	-4	1	-2	-3	-1	1	0	-3	-3	-5	1	1	1	-1	-22	5	-1	7	2	-5	-2	-2	0	1	16	-1	1	-2	-1	-21	11	0	0	-69	-4	-13	
109	-1	1	-2	-1	-1	5	-2	-103	1	-1	-1	0	3	-2	7	-7	2	3	0	2	-9	-2	1	-4	1	-1	0	-4	9	-1	-2	-2	0	2	-1	0	1	1	0	-1	-3	2	-1	-6	5	-1	-3	1	-5	-5	-3	-2	1	-1	-3	-3	-27	0	0	0	1	1	5	0	-1	5	1	-4	-1	2	1	-1	-2	-1	-2	-1	-2	0	2	-3	1	-1	107	127	88	83	3	12	3	0	-4	1	1	-9	-12	-2	-3	9	0	1	1	-1	-2	-2	-5	-1	0	3	-11	2	-4	2	3	2	-2	-2	-1	-1	-1	-2	1	0	-2	1	-1	0	3	0	0	-4	-6	-1	-1	0	-1	1	-1	-4	1	2	-2	-2	-19	-2	1	18	-1	-1	-5	-6	-2	3	0	-2	-1	-2	-5	-3	-1	-3	-4	-3	-8	0	1	22	-4	5	4	4	1	2	-3	22	5	-1	-4	3	-3	-1	0	7	-3	1	-31	0	2	3	-3	2	-2	12	-2	-2	6	-3	-1	-2	-1	0	3	-1	5	-2	-4	-2	-4	6	0	1	1	-1	-19	0	-36	-41	-5	-2	1	-1	1	-5	2	1	-2	-3	1	0	-1	1	-11	5	4	1	2	0	1	0	-4	-5	0	-3	-4	24	0	0	0	1	0	-4	-2	2	-1	-1	-1	0	
111	-3	-1	-2	-3	1	-1	1	-2	-4	3	-1	4	-2	-3	1	-38	-2	-1	1	-2	11	-1	3	43	26	0	3	9	8	2	-12	11	-1	2	1	-3	7	-1	-1	1	0	64	-25	3	-1	-9	-3	-3	17	0	0	-1	-3	2	-1	-3	-19	-2	-4	3	-4	-2	0	-4	1	-4	-13	-3	1	2	-1	-5	-9	2	1	46	-3	1	-8	-2	0	-1	-4	215	144	95	-2	9	-4	-3	-1	3	0	2	3	2	-1	-3	-7	-3	-1	-1	14	-1	-4	-4	60	2	-4	-1	3	-2	-12	-1	-2	-1	-1	-3	-2	-64	0	-4	-4	-4	32	1	3	-1	-1	0	21	-1	0	1	12	1	-28	-3	-4	-2	-10	2	-4	-3	-5	1	-2	-5	-2	-2	-3	-8	-19	-3	-1	0	2	-1	-2	-2	-4	-3	0	-2	-5	-1	5	-2	6	-6	-3	0	1	-2	-1	-3	2	2	23	-2	-16	-15	-2	-1	2	-21	1	-3	3	4	-2	-2	0	78	-10	2	-2	1	1	-2	1	-3	-2	-3	0	-1	-12	1	-24	2	1	0	0	-2	-5	2	1	-93	-1	-10	-3	-55	-9	-7	-3	-3	-3	-4	2	3	1	-7	-7	-5	-1	-2	-7	0	-3	0	-2	0	25	-6	2	-3	-39	1	-12	-2	0	-4	-2	-2	0	9	
113	0	2	-1	-4	-3	-2	-3	1	1	-6	0	0	-2	2	-3	1	-2	-2	0	-1	1	3	-2	-1	2	-7	-2	2	-1	1	0	0	15	0	-4	-4	-3	0	-15	-3	0	0	-1	-2	0	42	1	-3	-6	-2	-1	-2	-1	1	0	-3	0	0	2	-11	-2	-5	1	1	-1	0	0	-2	-71	-17	-3	1	1	0	-4	-1	-2	3	-1	2	-1	1	18	47	59	49	49	3	-3	10	0	-3	40	-20	-3	1	-5	-4	1	-2	-1	-8	-3	-1	1	2	-32	-1	2	0	-2	0	-4	1	-1	-19	14	0	0	6	-2	4	-5	-2	-1	36	18	34	-3	2	-2	2	1	0	-1	-3	5	2	2	0	-6	0	-1	2	6	2	-5	-1	-8	-4	-1	-1	-2	1	-4	4	-2	1	0	1	-2	0	-2	-1	0	3	-2	-2	1	0	-42	-1	-2	0	-1	-1	-4	-4	-2	2	-2	-2	-3	-16	-2	-2	0	1	1	-2	-3	-2	0	17	-1	1	-4	-6	-3	0	2	3	1	0	-1	-1	1	1	-2	2	-89	1	0	45	-5	-2	0	-4	-2	0	-3	0	0	-4	1	2	-3	0	1	-2	-2	-3	-2	-2	0	-2	-6	0	2	-4	2	-1	3	11	-1	1	-4	1	-5	-1	3	-1	15	5	-4	0	
115	0	-3	-1	-3	0	-3	4	3	1	0	-1	-15	-1	4	-1	-2	-6	2	-1	-2	-3	0	0	0	3	-6	-4	-2	0	-2	-1	-45	-1	2	-4	-1	-2	3	-4	8	-2	-4	-1	0	2	0	-3	-1	1	-1	3	36	-16	4	-3	3	2	-2	4	-36	-1	-3	-3	99	-2	-3	-3	1	-1	0	0	-2	-1	6	-1	-2	2	-1	2	-1	-2	-3	-4	21	44	5	6	-2	-3	-4	18	0	-6	1	1	4	0	0	-5	-2	-1	0	-1	2	1	1	-1	1	-6	1	-1	-1	-2	-4	1	0	0	0	0	-1	0	0	-1	-2	-6	1	0	-2	-13	0	-6	-1	0	-1	-2	1	-17	-2	3	-4	1	-4	-2	-4	-2	11	1	-1	0	0	0	-4	5	-2	-1	-1	-1	-1	-1	0	-3	1	-2	1	-4	7	-2	-4	-11	-5	-7	-1	-1	-1	-1	-2	-1	3	0	-17	-2	1	0	-1	-1	-2	9	1	-2	0	0	2	-3	25	-2	0	0	-15	-2	-2	0	-7	-1	1	3	1	-1	-2	14	2	1	-2	-3	-1	1	1	-4	9	1	-1	3	-4	-2	-1	0	11	8	0	-3	-1	0	3	-4	-51	82	-21	1	2	37	-3	1	-3	-1	-5	23	2	-3	-10	1	13	0	-2	0	32	8	0	
117	-2	-2	0	-3	-3	-2	-4	-4	4	62	2	14	1	1	-2	-2	-2	1	-16	3	-3	-1	-1	-4	-2	-1	-1	4	-3	-2	1	-1	-4	-2	-4	2	-2	-2	-3	-1	-1	-1	2	-2	1	-4	1	-1	-2	-3	0	-5	-4	4	-3	1	-5	42	0	0	-3	-6	-28	-3	-1	0	-2	-2	-2	1	0	1	-23	1	0	-4	0	-4	1	-3	3	-2	0	-2	4	0	-5	27	-17	4	28	-2	3	2	-3	-5	2	0	-6	3	-3	-1	0	-2	-1	-5	-1	-4	-2	-3	-5	-8	0	-2	-1	-3	0	9	5	16	-5	36	-2	2	-1	-28	0	3	1	-1	-1	-4	1	-1	-2	2	2	-5	-2	-2	0	-2	-21	0	1	-3	-3	2	-2	-3	-2	-2	-33	-1	2	31	-1	-4	-1	-6	15	-2	1	0	-2	-3	64	-1	0	-2	-4	4	-2	2	0	-2	0	2	0	-24	0	-23	-2	0	-39	-5	-3	-2	1	-6	-3	3	-3	1	-3	2	-1	-2	1	-2	0	-3	-4	-2	-1	-4	0	-1	-14	-2	-1	4	2	3	0	-1	-2	-2	-2	0	1	10	1	-3	0	-2	3	-9	-2	-11	-5	-3	-3	-6	-1	1	33	-3	-2	-1	-2	-1	-3	-1	-3	-4	-1	-1	-21	0	1	0	0	21	-2	-4	
119	1	-4	2	1	-1	-2	-3	1	2	-2	0	-3	2	2	-4	-4	-1	3	-2	14	1	0	-2	-5	-6	-1	-2	4	-1	-17	0	2	6	0	-1	-5	-3	-4	-3	-15	1	1	-3	5	3	2	0	-2	-1	-2	-2	0	1	-3	-3	1	21	-3	-3	2	0	1	5	0	0	0	2	-5	1	-5	-2	134	3	0	-1	5	-2	-4	-5	5	13	4	0	-1	-3	0	-1	-23	1	1	4	0	0	0	7	-1	-3	0	6	-12	0	-4	-4	1	-1	0	-1	3	-3	-1	0	1	0	1	-1	-14	-2	-1	-1	-2	-1	-4	-5	4	2	122	-1	-3	22	-6	-1	12	1	-1	1	3	2	-1	2	-2	-2	1	17	-1	1	1	-1	-2	-3	2	4	2	-4	-5	-1	-2	-2	-1	-2	1	0	29	-2	-5	1	-1	0	-3	2	-2	0	1	-2	0	5	-4	0	0	-3	0	3	-2	0	15	3	-1	0	-1	2	-2	-1	-8	-6	43	0	-4	1	1	-3	-1	0	-3	-5	-43	0	-5	-2	0	2	10	-1	-2	1	-3	-3	-3	1	0	1	-2	-2	-1	2	-2	-1	-2	-1	1	-2	-2	-2	0	-3	-18	-5	-2	-1	-3	-1	0	-1	-2	1	1	-5	1	1	-2	-3	-11	-4	-6	1	-1	-2	-3	
121	0	0	4	0	0	1	-2	-5	-3	0	-2	1	-2	17	2	-3	-3	34	1	1	2	3	0	0	-2	-1	0	-1	-10	-2	-1	-2	1	1	-1	2	-2	-12	-4	-1	0	-3	-4	-2	-15	-3	0	5	1	-1	-2	1	-4	-1	3	-1	0	-19	0	0	-2	13	-1	-2	0	0	3	4	-1	-12	2	-62	-6	0	-4	-1	-1	-1	16	-1	0	0	-26	-3	2	1	-4	-2	4	-4	-1	28	0	8	4	4	44	-4	2	1	-3	-2	0	1	-2	1	1	-2	0	-5	21	-2	-3	-3	-3	-3	-2	2	3	-1	-4	-3	-1	4	0	13	0	0	1	10	3	-3	0	-2	0	-1	-2	0	-1	0	3	0	2	1	-5	-1	-1	1	-1	3	-1	1	-5	0	-1	1	-3	-4	-4	-1	-3	-2	-1	2	17	-1	-1	0	-2	-1	-45	-2	-2	2	1	-3	-2	3	-2	-5	-3	-4	0	-6	8	-2	-2	-4	2	45	8	105	48	143	11	48	42	-3	-2	19	-1	2	-1	-2	38	2	-1	-5	-1	0	-1	1	-3	1	30	2	-3	0	0	-6	-15	-4	0	-1	-10	-2	-1	-1	-1	-44	-1	-58	-1	3	12	4	-14	-3	-3	1	-2	-2	1	-2	0	2	30	-1	0	4	-1	2	0	46	-1	1	
123	-1	1	-4	-1	9	0	-1	1	-4	-25	-4	2	2	-1	-2	2	-1	0	0	1	-1	2	0	-2	-1	1	0	-4	-1	8	1	-1	29	1	1	-24	1	-3	-2	3	0	-3	-4	3	-2	3	0	0	-3	2	2	1	-2	0	-3	-2	18	-4	2	3	1	-2	-1	0	-1	-4	-2	-2	1	-2	0	3	0	-1	-1	-1	-3	4	0	-3	-3	-5	-5	23	23	-2	-4	4	-1	-1	-3	-3	0	-1	-25	74	15	2	-1	-1	3	2	1	4	-1	-4	0	0	3	-3	-2	0	-2	1	9	-1	3	23	-6	-1	2	-1	0	1	0	-3	-8	-5	2	-27	4	0	1	-3	2	-1	3	-5	-1	1	5	-8	-2	4	1	-1	-1	3	1	13	3	1	-2	2	13	6	16	-1	1	-1	-1	-3	-2	-5	43	2	4	-1	3	-2	-2	-1	1	-3	-7	-6	-3	-3	-1	1	1	-2	0	1	-3	-2	0	-3	1	33	2	10	91	78	26	-1	-9	8	1	0	0	-3	-1	61	5	-2	0	1	-1	0	-3	-6	-3	-2	-2	2	1	0	23	-1	-1	2	-1	-21	-4	7	-1	-3	-13	0	-3	-2	1	-2	9	3	-1	1	-1	-1	-2	-5	-2	-1	-4	1	-4	-4	-2	-2	-2	-1	-22	1	-3	0	
